Status,Characteristic,Shape,"Part number (#:Packing code)","L size","W size","T size","Temperature   characteristics","Rated   voltage",Capacitance,"Tolerance   of   capacitance",Notes
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R2WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.2pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R3BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.3pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R3WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.3pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R4BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.4pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R4WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.4pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R5BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.5pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R5WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.5pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R6BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.6pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R6WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.6pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R7BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.7pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R7WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.7pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R8BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.8pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R8WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.8pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R9BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.9pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A3R9WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,3.9pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R0BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.0pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R0WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.0pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R1BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.1pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R1WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.1pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R2BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.2pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R2WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.2pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R3BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.3pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R3WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.3pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R4BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.4pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R4WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.4pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R5BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.5pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R5WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.5pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R6BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.6pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R6WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.6pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R7BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.7pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R7WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.7pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R8BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.8pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R8WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.8pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R9BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.9pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A4R9WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,4.9pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R0BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.0pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R0WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.0pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R1BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.1pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R1CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.1pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R1WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.1pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R2BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.2pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R2CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.2pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R2WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.2pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R3BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.3pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R3CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.3pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R3WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.3pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R4BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.4pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R4CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.4pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R4WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.4pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R5BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.5pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R5CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.5pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R5WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.5pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R6BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.6pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R6CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.6pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R6WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.6pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R7BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.7pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R7CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.7pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R7WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.7pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R8BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.8pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R8CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.8pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R8WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.8pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R9BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.9pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R9CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.9pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A5R9WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,5.9pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R0BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.0pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R0CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.0pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R0WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.0pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R1BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.1pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R1CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.1pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R1WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.1pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R2BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.2pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R2CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.2pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R2WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.2pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R3BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.3pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R3CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.3pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R3WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.3pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R4BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.4pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R4CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.4pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R4WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.4pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R5BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.5pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R5CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.5pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R5WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.5pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R6BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.6pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R6CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.6pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R6WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.6pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R7BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.7pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R7CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.7pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R7WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.7pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R8BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.8pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R8CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.8pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R8WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.8pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R9BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.9pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R9CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.9pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A6R9WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,6.9pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R0BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.0pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R0CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.0pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R0WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.0pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R1BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.1pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R1CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.1pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R1WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.1pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R2BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.2pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R2CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.2pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R2WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.2pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R3BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.3pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R3CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.3pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R3WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.3pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R4BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.4pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R4CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.4pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R4WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.4pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R5BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.5pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R5CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.5pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R5WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.5pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R6BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.6pF,±0.1pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R6CB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.6pF,±0.25pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R6WB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.6pF,±0.05pF,
"In Production","Up to 125°C	General	Low dissipation/High Q	Reflow soldering",SMD,GJM0335C2A7R7BB01#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","C0G (EIA)",100Vdc,7.7pF,±0.1pF,
